@relation AIDS

@attribute Vehicle_id string
@attribute Name_vehicle string
@attribute Acceleration_vehicle numeric
@attribute Speed_vehicle numeric
@attribute Latitude_vehicle numeric
@attribute Longitude_vehicle numeric
@attribute Timestamp_vehicle  DATE "yyyy-MM-dd HH:mm:ss" 
@attribute Rsu_id string
@attribute class {Anomaly,Normal}

@data
32f04efd7c2dac764a0d42ae2411d2d7,719981e64ac169fa2b4e330a6263640b,-1.5627285,6.091244,526.65,608.10657,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
8c5825b19b2c83f55594d1ca128fe1d6,55f3e66c14274a7b87c8a56177e2429f,-1.388329,4.249192,520.05,494.42017,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
4c6ea61d624b29f98a20a037d6f3cb92,7cf95b6322b7572b315b12d6d0c4d7b5,-0.23184417,16.288725,109.83182,529.95,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
e048fd1f75894b109d98f6ca0f90b5ae,b7aa64f8bd7da370de62fcce1d84b767,0.25520268,14.025104,523.35,576.11365,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
495b77bf8c90f458171a90aa3713805f,04e532ac1d87597c69c1ff562a95a576,-0.3,0.0,523.35,422.76437,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
85eaf37e98fc44b47f8b4fb8906f42b2,66f9336f3f5ffa2c074c2fc1fe18bc3d,-1.4597417,28.540258,277.6,529.95,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
a5ea4cb136eb691685230b523a63658e,4c958b510838e5485b1e025dcb067b4c,0.0,0.0,523.35,431.994,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
3cab0bea861cacac5c4afd9b03c0e117,7b8bd94a51033b42660967c77f8f0949,0.0,15.0,773.4,523.35,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
0518de7dccb2d090aeb2b0792b9ad276,d78040bd36bdb6185a811788020a4383,0.0,0.0,526.65,560.854,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
34f04fb3e34f2bbdd7d2036c3822507c,648b6d72466d57e2b9f6fd59d35716ad,0.0,0.0,526.65,553.853,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
18085ff051931e984b7513563aaa689b,740a7756ff3b3edbece0f113e301a42e,0.0,15.0,523.35,652.349,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
e3ad7354a04f4fc26376e88a90486aed,3646da29d474e0aa633c860c53428276,-0.61471575,25.485285,520.05,144.94,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
12ff39fd94d093fd4e122dc76ed1c179,e62a6b4c4ea6763db4d357a5d8beea21,-0.3821306,0.7855051,523.35,408.3467,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
70d7b09cf130aff3a452b298fd222cba,488628d5e8d3ef14deb1572fd387c707,-0.6395172,18.024757,529.95,953.8018,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
33aed91848241c66839d47b1bf81e382,4ec57750fd30be4e189c7274d5b14338,0.0,0.0,503.148,529.95,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
e9d8842f26b2c21745a992271594bd5d,d963f6d2f769e006f5a74e0af677b949,0.0,0.0,523.35,488.0,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
7ef8d05ce452e14c82ac8dcbde6bff8f,3d5c187c17b0ba6b8ef95414da12175b,0.0,15.0,529.95,854.4,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
5f33adb16fe16edd755d850f9c981c61,95ae8547959e5569c9bcbcc307b44001,3.0,16.2,529.95,990.2,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
0b4c12987f1414401789418d6bb2eaa3,af81b1b42b8a44254f0c1b8de9145b92,0.4889522,12.846606,526.65,497.7531,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Normal
f8ae93c1f807eab596f57c059522fe97,4aaef2e1d6df7f98615d205f2859747a,-1.2530825,4.5586014,523.35,383.86377,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
6d56a3be58d301d06d5ae1a8289e56ae,06ebfed291ee12512c520801e5db2d37,0.0,15.0,231.6,529.95,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
4a600b1cfe20bcf1640b815fa0da21db,4845168526435c233272c31ea36af43e,2.0,8.8,47.0,526.65,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Normal
5a75cdc5ec8071486ef0c4923581ec86,0dea72a891c8462c11cfeea35a8fbfaf,0.0,0.0,523.35,450.996,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
15feb29085387268a1c1f0b6ae955592,93acc1e5f9dd600546231c369af2d20a,0.0,0.0,487.146,529.95,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
5602d5d12c8e1242be9d91c1e3f7f53d,a8eaf31ee820bef1557b64d1dca21e98,-0.6656928,1.4414585,639.9753,520.05,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
22666db98f7c021ea6be73e990ca8381,5896d7877b53c6ef8f3a14ab028354b5,0.0,30.0,526.65,851.6966,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
7df80adacaa08808b6985d18ee3f2917,a820b90966fb26da7cf62f8af123b754,0.0,0.0,496.147,529.95,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
5b81646095acd06afaf00696e714e0eb,958b503c2acf9c1e16a76ebebf6f8d36,-1.302405,3.299579,526.65,612.8661,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
f9659d439fb8cb287d9b0a4ff250ccd6,615ff13620e43f9a44bbe55bdd8cc9d8,-0.5015692,1.3756194,633.8174,520.05,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
a0043f8a5e813a2782b5efd9ff08bf44,2fe0851825eb19e255cf6ec334e1ef7c,3.0,18.690903,972.11005,523.35,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Normal
285987fb34df270a6f7ba649f00095bf,a594e87a248b7a7dd2a1e25b6d47d408,0.0,0.0,602.857,520.05,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
bcd84e23a18b2650ebd56e48dfcb2569,633377f1f1b54d1acb85e7e1351e92bf,0.0,15.0,843.9,520.05,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
b25da5d9b0066761857fb3455fe08f90,29a11ba7b6b462fe71938e4416d6b898,-0.2,16.54706,526.65,444.57388,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
8250e50317b8123d9bff3ee9e03d7d02,73fe2fe09f919b38122be5f8678a4bb3,0.0,0.0,526.65,574.856,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
635db89a426e7cb9ccfe726fdab39e23,ae6ec4a530d445482694ccf0c3234d1c,-0.12005548,15.505143,177.14809,529.95,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0027f77a691b765c720cd79a3843cea5,ed4c170b5535f851466f24722f151ce4,0.0,0.0,1014.6,520.05,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
0b956361c7bb950c13b1602ff12c7d37,e78a8304949d5cf689c0e9db7012b691,0.035307616,0.5322519,462.754,526.65,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
37b8d69e4f278c755c7f48d75a1e8c38,3217293adbed3a5521cb2f8ebfa8cce0,1.6487099,10.965867,534.3371,523.99567,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
8dee70812393aba03f475e6d1e49ecef,9817d6ecdf6dae7776b96682a9810521,0.0,0.0,526.65,567.855,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
0c9c925592deeefecb79b362bb5b11cc,d594dc6efe59ff51fac50c1f008edad6,0.0,0.0,523.35,459.997,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
11b0b88484c57131bc3fb9678424d2db,7d0c8b18973d0500e88b40c5a0565f38,0.0,0.0,574.854,520.05,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
ec7140e04c45516a15eebfa24926eb08,4c3ff10bfc49d282067038660b806b05,1.4546483,4.385792,479.72064,526.65,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Normal
31d424f14e9262b9aae2135e3b8087b7,8a02e34af9552b8f7e80bd0fb80ca69b,0.0,0.0,523.87,478.999,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
9ed74b8d35013a97fbc00cda1d2882f2,a947c6ce7a67d7fc5e03e698c57b8c23,1.8628943,7.0901804,556.19403,523.35,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
cb33b5e61aecf508e3e263ef70cf32cc,cd0bed8a18578e348f2ba783be5e6608,0.0,0.0,593.856,520.05,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
23c63a1f4192ab2de4451bfa4968a850,2111eacc100efe36523fc1680bb95703,-0.2,16.201908,529.95,598.0111,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
48dab3486c562f695fe6eadd4d262cab,38dad7b614d65cebe790288a6061c4c7,0.0,15.0,529.95,664.0123,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
8afc7ffc4edce75faee4ffa5244c1f76,12bf585c564e1a67738d01c1aee9eefc,0.0,0.0,475.145,529.95,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
03e70f5ae87b665f097f94982ec07b2a,6e51554df05784a68e9e5a879803baf4,-0.5,0.0,467.7051,529.95,"2020-03-25 19:36:38",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
a0e16924668356cc978bcf91c569b833,8e50ef590f9ea8811a130f0a4a50856a,0.0,0.0,523.35,466.998,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
c97817bc1cc747893dad0d7d6088da9a,2c6d75a3a4ff57e7bbf7f8d506ecb47a,0.0,15.0,526.65,397.651,"2020-03-25 19:36:38",68c109c942d651a303cae6d5d4ccddbe,Anomaly
88721d549f83c20efe532835380a4792,b7aa64f8bd7da370de62fcce1d84b767,2.7219572,16.74706,523.35,590.02905,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
979796cd31288bfb4ac209d918c67c07,958b503c2acf9c1e16a76ebebf6f8d36,-1.1409924,2.354517,526.65,607.85144,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
db0b925b568c91d95ca4588606fa2aad,c656f883bf29189b09d44975fd668620,0.0,0.0,565.853,520.05,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
f4409a2579ee0d8dea02e2311782961c,d535d126a841f87873e609fe784c4c8f,0.073880844,0.5492235,571.6442,523.35,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Normal
797b738444d0e6e4804cbccdb76def16,90c80a2b7187929c36ca623facb31afd,-1.1649909,3.5554066,523.35,376.8684,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
482a20d516d8577cc0350b7214edd745,2fe0851825eb19e255cf6ec334e1ef7c,3.0,21.690903,954.76917,523.35,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Normal
561791768adc0bc6a01f9d78f703adab,06ebfed291ee12512c520801e5db2d37,0.0,15.0,246.6,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
9e2cf03acd4b82b0a858a811e7557ced,e74cafdba503e04cd76fa9a8c450990d,0.096176654,0.3,617.24524,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
1e8f3d8fa8de145d95e72fa98f9af876,3646da29d474e0aa633c860c53428276,-1.8117346,23.67355,520.05,171.14722,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
af7a614e56e568507116ee014791ec72,50797624e7d171a6ae7cdae11ca1e150,0.0,0.0,510.149,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
12681112ae258998907eef8af6442d6f,d78040bd36bdb6185a811788020a4383,0.0,0.0,526.65,560.854,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
e44949905c4d15c8b793da6c14bc758d,55f3e66c14274a7b87c8a56177e2429f,-1.1683015,3.080891,520.05,499.27667,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
4e473020820be5b9d9ecb641a8947e0f,648b6d72466d57e2b9f6fd59d35716ad,0.0,0.0,526.65,553.853,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
cf53d268196214b609d72e8492cb5d0c,e805a77df3a00bf72b5b68e7e24938ff,-1.5878814,8.715639,523.35,341.4928,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
64365dae078c6c74cd48dbdcedef2bfc,2c6d75a3a4ff57e7bbf7f8d506ecb47a,0.0,15.0,526.65,382.651,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0cdaf374de5d5f320dd9b523026b66cf,04d62b41a3e2ef83092769afde4f1d41,2.0,4.8,37.2,529.95,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
27cb4d8e994c8c52b30ea42c104e9d4e,633377f1f1b54d1acb85e7e1351e92bf,0.0,15.0,828.9,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
786189087e9d5ab636d2826a4f7a0c68,894c35a7a68554ed7f112f671abfcfd0,-2.8397813,10.42906,520.05,458.85876,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
8c66daa8afa0cdfc6ff3257f86ebc8b5,615ff13620e43f9a44bbe55bdd8cc9d8,-0.40626898,0.9693504,632.222,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
ca4450f895ce0bcc9df48fdd2061ad7c,a594e87a248b7a7dd2a1e25b6d47d408,0.0,0.0,602.857,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
3210b2680d5b541e6d8ae6daf3b3eb01,af81b1b42b8a44254f0c1b8de9145b92,2.7436585,15.590264,526.65,485.11734,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Normal
90d92423113b57b7b506f10c28ba2b76,04e532ac1d87597c69c1ff562a95a576,0.0,0.0,523.35,422.993,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
3d0a2efba752a9d0e40004da3f8d7823,3ce8cef89eb12ee00e1ad42e02cd6cc7,-2.438851,6.17691,440.87793,529.95,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
8846874ddf9f3a2e59bb73ec98f1a1ac,f1643d86820e14530586ac39e15777bb,0.0,15.0,643.95,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0fd9ae5845ddc66af6671fc4d98bd899,3217293adbed3a5521cb2f8ebfa8cce0,0.77754986,11.743417,525.9927,529.2797,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
19df00e67e8c46c3a825d53a427af688,ec7ece2fd9c6386630236b3aab52b75f,-1.448675,13.94596,529.95,642.40497,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
7a085221a12e5dd85ba49e74fc456e5a,fac3c2f07f19019d9ccdb71eccf08806,3.0,13.8,999.92,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
27342cd894af1ffe7789b0265ff884cd,6e51554df05784a68e9e5a879803baf4,0.0,0.0,468.144,529.95,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
cb77f3a2970a08bdcafe1cbddd5ec677,9817d6ecdf6dae7776b96682a9810521,0.0,0.0,526.65,567.855,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
3ffa2ae604b086232d5b29cc457c53a9,0dea72a891c8462c11cfeea35a8fbfaf,0.0,0.0,523.35,450.996,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
cd3fb810f3b8ff530f3fbc78532c5317,4845168526435c233272c31ea36af43e,2.0,10.8,54.9,526.65,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Normal
624a688306b443fafde132c11f89a2ec,3ec5f47affd7cc390f6ae0c976053ded,3.0,11.7,520.05,48.15,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
376f2b99ccb27865eb56f85944ff4743,21dfbf89fa8646052ed3ea117c60aa06,0.0,0.0,586.855,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
ebfc56a45c303d163237f24ade80cda9,95ae8547959e5569c9bcbcc307b44001,2.1454263,18.345427,529.95,975.35,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
14124a76adb7728afe0ccec12bbe94ef,4aaef2e1d6df7f98615d205f2859747a,-1.0907742,3.467827,523.35,388.97577,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
5113142cda82e7df2b311697146b0143,29a11ba7b6b462fe71938e4416d6b898,-0.2,16.347061,526.65,428.0168,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
a3251707366dacd7972ee13c10b2ea2d,67b143dbd5d27ec4197989030918e9c0,1.0087051,5.225046,462.98944,526.65,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
da1cf2b324bf0f429b05818aa521a6e4,5896d7877b53c6ef8f3a14ab028354b5,0.0,30.0,526.65,821.6966,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
a1f54206502075463a2598bae0724c1b,93acc1e5f9dd600546231c369af2d20a,0.0,0.0,487.146,529.95,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
f0dc6cd0e425d7b287190453d05b9732,4d90394f52cdecbcd50cebaccd21fec1,0.0,0.0,526.65,539.851,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
cc4de515864c9e17ea989372b3a5f8b9,7d0c8b18973d0500e88b40c5a0565f38,0.0,0.0,574.854,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
d4db85040dd160e6ec393111b661007d,da692d80f28b4a2a3b7272223f574731,0.0,0.0,523.35,438.995,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
5eceb49a162bc7cce04fea156db763b0,4ec57750fd30be4e189c7274d5b14338,0.0,0.0,503.148,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
f2372c35c225530df3fb69c879f6ec8e,483c91dabade220f4bafb1f37a75ea46,0.0,15.0,914.4,520.05,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
68d075512bdf4a32f921a9e4731fefb3,d594dc6efe59ff51fac50c1f008edad6,0.0,0.0,523.35,459.997,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
85fdf5a9811625b54adc12aa14409146,ae6ec4a530d445482694ccf0c3234d1c,-0.09880215,15.406341,192.70514,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
d120f576a167b4650b3d958f2cdb2d20,e78a8304949d5cf689c0e9db7012b691,0.3681091,0.900361,463.25098,526.65,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
5b8f6b251afca7612b9b46758d06e096,e2c99b3b84c252510b60dccc3dccb2a4,0.0,0.0,553.852,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
b08771c1c034ec05eaef5fb7a94c1a88,d85a689b1429fabf8dcafeac33ff5822,0.86326736,10.800661,517.5771,525.73047,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Normal
542ce3fdd8bab80f7b21120faf5d1694,3d5c187c17b0ba6b8ef95414da12175b,0.0,15.0,529.95,839.4,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
f2ebb85ef469e2ddc3c2e2998b173522,cd0bed8a18578e348f2ba783be5e6608,0.0,0.0,593.856,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
b2f79291c0742fd404327f2abff6bd97,740a7756ff3b3edbece0f113e301a42e,0.0,15.0,523.35,667.349,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
e5960778d85e5c68bcc36979b1b21806,719981e64ac169fa2b4e330a6263640b,-1.4503949,4.640849,526.65,601.31287,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
08273bed86c84fa551d651fd84002dae,7b8bd94a51033b42660967c77f8f0949,0.0,15.0,758.4,523.35,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
d0ee3c7eaec304a82d92140a9cf05d0f,8e50ef590f9ea8811a130f0a4a50856a,0.0,0.0,523.35,466.998,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0ea49d6d0515672df75df03d777038d0,ed4c170b5535f851466f24722f151ce4,0.0,3.0,1014.6,520.05,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
63c1651d05228e47fc95c3cdc45bc189,d43aa90fe2e76ffebf0e740b0ae51912,0.0,0.0,520.05,35.82,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
a6e752eff58daac7cade376b0c0eeef0,a8eaf31ee820bef1557b64d1dca21e98,-0.6108838,0.8305747,638.26337,520.05,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0c9f8a9ca913ded9aff777560c5e0aca,e62a6b4c4ea6763db4d357a5d8beea21,-0.26189128,0.52361387,523.35,409.29584,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0b5dcbee3b1fecae823572d3028ea4c6,73fe2fe09f919b38122be5f8678a4bb3,0.0,0.0,526.65,574.856,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
31d424f14e9262b9aae2135e3b8087b7,d963f6d2f769e006f5a74e0af677b949,0.0,0.0,523.35,488.0,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
8ed3395ea854e0225aee3494188df029,8a02e34af9552b8f7e80bd0fb80ca69b,0.0,0.0,523.88,478.999,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
0f9285ad6a88bd4ca1746cb87ee18733,488628d5e8d3ef14deb1572fd387c707,-0.53941965,17.485338,529.95,935.4982,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
c403a21ffe10fae3086a182df6fdf4e8,a947c6ce7a67d7fc5e03e698c57b8c23,1.7728802,8.86306,549.9478,523.35,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
5306fabbdde18ee3e58ca5ec72943044,184d56a962e8382ae93ee4fdd68cee90,0.0,0.0,526.65,546.852,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
950d558b6821f2be19520ab5781f0008,12bf585c564e1a67738d01c1aee9eefc,0.0,0.0,475.145,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
d707f3e9e583cbe98af3b7459c486ef4,4c958b510838e5485b1e025dcb067b4c,0.0,0.0,523.35,431.994,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
7160ddd4924760e1cd19d855f3fad4d1,d63c317ddce7b91eeee71413d96c3602,-0.20432408,16.062939,529.95,709.027,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
14f257b6385e9af34f7725bcb5a0f7eb,731ade513f77dc58be2f798939478854,0.0,15.0,530.2995,536.4224,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
e703e3305ada79e7706be58e973ed3c6,a820b90966fb26da7cf62f8af123b754,0.0,0.0,496.147,529.95,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
db84a1e244dafe126a596735274243ad,2111eacc100efe36523fc1680bb95703,0.6,16.801907,529.95,581.4792,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Normal
c2dd15080af40f6e295b3f8eafa33b11,49d4038e49710eeec968c832f9263a8a,-2.0515413,17.08524,520.05,271.24142,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
f68bc47ae6bb58791d821d85f85e6931,38dad7b614d65cebe790288a6061c4c7,0.0,15.0,529.95,649.0123,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Anomaly
5f9bcb9a624bb7eecd90638016854455,66f9336f3f5ffa2c074c2fc1fe18bc3d,-3.1816509,25.358608,307.19077,529.95,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
6709438bed331f2ea6d4c4c0e6f5bea2,4c3ff10bfc49d282067038660b806b05,1.5390599,5.9248514,483.43997,526.65,"2020-03-25 19:36:39",68c109c942d651a303cae6d5d4ccddbe,Normal
cc83d70f269b72c12efd8e678d856879,7cf95b6322b7572b315b12d6d0c4d7b5,-0.19894136,16.089785,126.22213,529.95,"2020-03-25 19:36:39",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
50c8e235a18fe460e59508ac335ed047,a820b90966fb26da7cf62f8af123b754,0.0,0.0,496.147,529.95,"2020-03-25 19:36:40",68c109c942d651a303cae6d5d4ccddbe,Anomaly
67e49bc8192109b3777e681d2823372b,4c958b510838e5485b1e025dcb067b4c,0.0,0.0,523.35,431.994,"2020-03-25 19:36:40",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
7e88b2829836cb97c5a6af1b2ea77f45,12bf585c564e1a67738d01c1aee9eefc,0.0,0.0,475.145,529.95,"2020-03-25 19:36:40",68c109c942d651a303cae6d5d4ccddbe,Anomaly
24d52389d3bb9a4f0cc3d10f27030279,cd0bed8a18578e348f2ba783be5e6608,0.0,0.0,593.856,520.05,"2020-03-25 19:36:40",c91f4ce0fcbb0a20cbdb66a7842495de,Anomaly
